x;y
109;-108
109;-108
109;-105
109;-100
109;-98
109;-95
109;-91
109;-89
109;-88
109;-84
109;-83
109;-82
109;-82
109;-82
109;-82
108;-82
105;-82
102;-82
99;-82
93;-82
90;-82
87;-82
84;-82
79;-82
76;-82
73;-82
70;-82
70;-74
70;-71
70;-67
70;-63
70;-60
70;-60
70;-60
70;-60
70;-60
70;-60
70;-60
70;-60
70;-60
70;-60
69;-60
67;-60
63;-60
61;-60
59;-60
57;-59
53;-54
51;-51
47;-46
46;-43
46;-39
46;-36
46;-32
46;-25
45;-23
41;-23
39;-23
37;-23
35;-23
33;-23
28;-23
26;-23
23;-23
21;-23
19;-22
19;-19
19;-11
19;-8
19;-4
17;3
14;4
12;4
10;4
5;4
2;4
0;4
-3;4
-6;4
-11;4
-12;4
-12;10
-12;13
-12;17
-12;21
-12;26
-12;26
-12;26
-12;26
-12;26
-13;26
-18;26
-23;26
-25;26
-27;26
-27;27
-27;30
-27;33
-27;37
-27;43
-27;49
-27;52
-27;55
-27;58
-27;61
-30;64
-32;64
-38;64
-41;64
-44;64
-48;64
-50;64
-52;64
-54;64
-56;64
-57;66
-57;68
-57;72
-57;74
-58;76
-61;77
-65;77
-68;77
-70;77
-73;77
-76;77
-79;77
-84;77
-89;77
-89;78
-89;81
-89;85
-89;88
-89;91
-89;98
-89;98
-89;98
-89;98
-89;98
-89;98
-89;98
-89;98
-89;98
-89;98
-89;98
-89;98
-89;98
-89;98
-89;98
-90;98
-93;98
-95;98
-97;98
-100;98
-102;98
-103;98
-105;98
-106;98
-109;98
-109;99
-109;104
-109;109
-109;113
-109;123
-109;126
